trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1105,False,"{'a': 0.1, 'e': 0.06313373656079838}",30,24,12.090361822692229,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.1, 'e': 0.06297609934801507}",20,10,22.631789470139367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.1, 'e': 0.0628188557360577}",25,7,21.667589357185722,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1108,False,"{'a': 0.1, 'e': 0.06266200474215315}",25,15,9.60258510589975,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.1, 'e': 0.06250554538598223}",25,18,14.199213405315868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.1, 'e': 0.06234947668967343}",30,4,34.710764015144065,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.1, 'e': 0.062193797677796904}",20,12,17.62212844494931,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.1, 'e': 0.06203850737735829}",20,10,19.752847649526355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.1, 'e': 0.061883604817792766}",25,16,6.69386084218301,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1114,False,"{'a': 0.1, 'e': 0.06172908903095879}",20,16,7.628693166350308,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.1, 'e': 0.06157495905113221}",35,20,24.821757722369345,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.1, 'e': 0.06142121391500013}",20,12,10.851381064412125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.1, 'e': 0.06126785266165496}",20,10,18.74475786714307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.1, 'e': 0.06111487433258836}",25,19,13.67574029141104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.1, 'e': 0.06096227797168528}",30,18,23.97875441654508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.1, 'e': 0.06081006262521795}",25,14,24.415051877750678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.1, 'e': 0.060658227341839996}",20,10,20.22908751211886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.1, 'e': 0.06050677117258039}",20,16,7.710038732007424,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.1, 'e': 0.06035569317083757}",25,4,39.738298163648246,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.1, 'e': 0.06020499239237354}",20,12,11.637630036754837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.1, 'e': 0.060054667895307945}",20,9,21.024739547011343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.1, 'e': 0.05990471874011218}",20,13,-28.91440286051236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1127,False,"{'a': 0.1, 'e': 0.05975514398960355}",25,16,-4.552021608683267,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1128,False,"{'a': 0.1, 'e': 0.05960594270893937}",20,16,7.203834732906874,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.1, 'e': 0.05945711396561112}",25,18,13.9245221551847,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.1, 'e': 0.05930865682943872}",20,10,18.75142154670298,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.1, 'e': 0.05916057037256458}",25,17,16.095152151968914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.1, 'e': 0.05901285366944784}",30,18,9.754912506428163,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1133,False,"{'a': 0.1, 'e': 0.05886550579685863}",20,10,19.79446355659496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.1, 'e': 0.058718525833872284}",20,16,7.803982854750151,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.1, 'e': 0.05857191286186353}",25,4,17.234964814945805,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1136,False,"{'a': 0.1, 'e': 0.05842566596450083}",25,18,13.791916066493553,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.1, 'e': 0.058279784227740564}",25,20,7.965083187283149,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.1, 'e': 0.058134266739821465}",25,12,23.745688653352474,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.1, 'e': 0.05798911259125873}",20,14,12.838440233214552,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.1, 'e': 0.057844320874838456}",20,13,11.201190939394854,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.1, 'e': 0.057699890685611946}",20,2,18.86715864016569,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1142,False,"{'a': 0.1, 'e': 0.05755582112089005}",25,17,17.98846953974934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.1, 'e': 0.05741211128023751}",25,16,12.326814580530371,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.1, 'e': 0.05726876026546736}",20,12,15.74046657159182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.1, 'e': 0.057125767180635265}",20,15,-3.1657696048784674,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1146,False,"{'a': 0.1, 'e': 0.056983131132034036}",20,8,15.702119265484416,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.1, 'e': 0.05684085122818787}",25,10,2.671684178184617,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1148,False,"{'a': 0.1, 'e': 0.0566989265798469}",30,14,33.70446634092384,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.1, 'e': 0.05655735629998164}",25,18,14.609550305541369,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.1, 'e': 0.05641613950377735}",20,6,23.062128970064418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.1, 'e': 0.0562752753086286}",30,12,35.63238553030686,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.1, 'e': 0.056134762834133725}",25,13,8.627808028227248,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1153,False,"{'a': 0.1, 'e': 0.055994601202089295}",30,13,31.87035788015561,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.1, 'e': 0.05585478953648462}",25,0,37.54623902584992,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1155,False,"{'a': 0.1, 'e': 0.055715326963496396}",20,14,14.317945026085457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.1, 'e': 0.05557621261148306}",30,18,4.291090571160858,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1157,False,"{'a': 0.1, 'e': 0.055437445610979456}",20,16,7.858655648124265,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.1, 'e': 0.05529902509469138}",30,20,22.869273775860126,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.1, 'e': 0.05516095019749016}",35,21,23.421756959383007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.1, 'e': 0.05502322005640723}",25,12,12.30815857690969,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1161,False,"{'a': 0.1, 'e': 0.05488583381062877}",30,18,24.589466264599075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.1, 'e': 0.054748790601490266}",20,0,32.21237700910683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1163,False,"{'a': 0.1, 'e': 0.05461208957247126}",35,17,16.010891487552904,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.1, 'e': 0.05447572986918986}",20,9,-0.3127856091181749,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1165,False,"{'a': 0.1, 'e': 0.05433971063939747}",25,11,26.38347463065886,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.1, 'e': 0.054204031032973464}",25,19,12.058085459839319,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.1, 'e': 0.05406869020191986}",20,8,22.225276721771827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.1, 'e': 0.05393368730035602}",30,11,33.1294336103447,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.1, 'e': 0.053799021484513376}",20,8,22.034804994929445,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.1, 'e': 0.05366469191273011}",25,18,13.2551366521555,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.1, 'e': 0.05353069774544601}",25,15,2.5909380585060298,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1172,False,"{'a': 0.1, 'e': 0.053397038145197084}",25,5,27.544380954449707,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1173,False,"{'a': 0.1, 'e': 0.05326371227661037}",25,7,31.520537318681313,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.1, 'e': 0.05313071930639878}",30,19,18.137109183354514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.1, 'e': 0.0529980584033558}",25,12,25.264676689669994,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.1, 'e': 0.05286572873835037}",30,13,37.06159254167875,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.1, 'e': 0.05273372948432163}",20,6,23.15969743086872,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.1, 'e': 0.05260205981627384}",20,12,13.669558638665427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.1, 'e': 0.0524707189112711}",30,14,14.600966173643926,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.1, 'e': 0.05233970594843238}",20,16,8.554254569341065,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.1, 'e': 0.052209020108926224}",25,16,20.790559587215128,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.1, 'e': 0.05207866057596569}",20,11,16.394163021185605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.1, 'e': 0.05194862653480329}",25,16,14.437643739466003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.1, 'e': 0.05181891717272583}",20,10,17.065482738878448,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.1, 'e': 0.05168953167904939}",25,0,37.51536248497608,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1186,False,"{'a': 0.1, 'e': 0.0515604692451142}",30,17,24.56502778999823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.1, 'e': 0.051431729064279605}",30,20,20.227281220520855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.1, 'e': 0.05130331033191911}",20,12,13.585018923382764,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.1, 'e': 0.05117521224541519}",30,10,36.030301680544916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.1, 'e': 0.051047434004154395}",20,12,15.132288652784347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.1, 'e': 0.05091997480952229}",25,14,19.095445270050103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.1, 'e': 0.0507928338648985}",20,12,16.871885400012072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.1, 'e': 0.05066601037565171}",20,7,26.49824666921108,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.1, 'e': 0.050539503549134696}",20,15,8.723465783660389,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.1, 'e': 0.050413312594679356}",30,16,26.737050778444747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.1, 'e': 0.050287436723591865}",30,22,18.076111311070132,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.1, 'e': 0.050161875149147585}",30,24,11.00058280999506,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.1, 'e': 0.05003662708658628}",20,14,13.770192620471278,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.1, 'e': 0.04991169175310715}",20,9,12.602867774374275,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,15,16.13419488012091,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,10,25.552382455181913,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,11,29.846253856054574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,6,24.28572422099564,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,13,12.608452238247086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,4,31.761418850879675,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",30,18,21.12506039347575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,2,32.487078269305854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",30,20,17.198428403112995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,15,10.809523060596664,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",25,11,28.132223644278007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",25,11,26.728956994640132,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",30,7,37.80511095195031,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",30,22,11.95591287708495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,13,14.33607426006285,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",25,15,17.76162827901687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",30,15,26.474160153508727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,10,17.25360522701438,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",30,20,18.04674520458993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",25,20,8.906800043108351,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
